method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.963020030816641,0.51057344854674,0.9456182391908756,0.9814957594448728,0.5102040816326531,40.72858029999952,31.37795092449886,9.41833590138675,0.0,0.0
adaptive,0.963020030816641,0.51057344854674,0.9456182391908756,0.9814957594448728,0.5102040816326531,29.43034540000008,22.673609707241972,5.3944530046224966,0.0,0.9992295839753467
