method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.7784064120697785,0.7462223710807373,0.7841104304632777,0.7344480530573837,0.8012570676331112,4.1896890999996685,1.975336680810782,956.0,0.0,0.0
adaptive,0.7784064120697785,0.7462223710807373,0.7841104304632777,0.7344480530573837,0.8012570676331112,34.66590889999952,16.34413432343212,479.34181989627535,0.0,1.0
