method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.8088235294117647,0.764237156215472,0.8081773500900794,0.7660733466318859,0.7625,47.66991710000002,100.14688466386559,29.785714285714285,0.0,0.0
adaptive,0.8088235294117647,0.764237156215472,0.8081773500900794,0.7660733466318859,0.7625,35.458609700000125,74.49287752100867,20.623949579831933,0.029411764705882353,0.974025974025974
