method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.7550409926877908,0.4063216204529847,0.8036863967654163,0.4094966101214867,0.48843472054859216,24.384494199999608,2.701583669399469,300.0,0.0,0.0
adaptive,0.7655661422557057,0.40970784513454,0.8118540884528401,0.41245633028862255,0.4915038245207932,46.32524840000042,5.132422822955951,113.20230445380014,0.26944382893862173,1.0
