method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.6685525695426685,0.6203027515480093,0.6851118567318338,0.6298294935606172,0.6451247258488223,2.302437700000155,1.0855434700613649,400.0,0.0,0.0
adaptive,0.6685525695426685,0.6186353292578355,0.6852242383707666,0.628429818473236,0.6405955029057175,13.409028899999612,6.322031541725418,184.06082036775106,0.0858085808580858,1.0
