method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.706140350877193,0.6029899711908744,0.7283718439822126,0.5976824224545026,0.6270728310443046,1.781383100000312,1.1161548245615989,300.0,0.0,0.0
adaptive,0.706140350877193,0.6029899711908744,0.7283718439822126,0.5976824224545026,0.6270728310443046,8.316799500000343,5.211027255639313,151.3515037593985,0.0,1.0
