method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.7639902676399026,0.48702343116692615,0.6823675906660784,0.6840399002493766,0.5238927738927739,12.725647300000674,30.962645498785093,9.002433090024331,0.0,0.0
adaptive,0.7639902676399026,0.48702343116692615,0.6823675906660784,0.6840399002493766,0.5238927738927739,11.254285899999559,27.382690754256835,5.824817518248175,0.0,0.9854014598540146
