method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.7512740970529581,0.395371216933665,0.7973587063530925,0.4002137284873994,0.4787143954877441,23.651562199999717,2.620381364945681,200.0,0.0,0.0
adaptive,0.7512740970529581,0.395371216933665,0.7973587063530925,0.4002137284873994,0.4787143954877441,43.10177990000011,4.775291369377366,104.34411699534678,0.0,0.9997784179038334
