method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.7761557177615572,0.5743425792507204,0.7262372736069332,0.70432388517783,0.5732808857808858,30.420592800000122,74.01604087591271,20.0,0.0,0.0
adaptive,0.7761557177615572,0.5743425792507204,0.7262372736069332,0.70432388517783,0.5732808857808858,21.925813599999856,53.34747834549843,12.720194647201946,0.0,0.9854014598540146
