method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.975346687211094,0.8644952500260987,0.9778016594145096,0.8054401744344508,0.9577784676720968,28.17748230000052,21.708383898305485,6.728813559322034,0.0,0.0
adaptive,0.9730354391371341,0.8593128222597277,0.976251245784053,0.792271742618742,0.9761850296563781,9.161711700000524,7.058329506934148,1.12557781201849,0.785824345146379,0.9640287769784173
