method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.6660401002506265,0.5921593359342615,0.6899217620512769,0.5923888392180787,0.6336058532956239,2.1534614000001966,1.34928659147882,399.0,0.0,0.0
adaptive,0.6660401002506265,0.5921593359342615,0.6899217620512769,0.5923888392180787,0.6336058532956239,10.97817060000034,6.8785530075190096,200.42230576441102,0.0,1.0
