method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.7566909975669099,0.6156004489337823,0.7362923640295904,0.6483305966064586,0.6052836052836053,20.539321399999608,49.97401800486523,24.25060827250608,0.0,0.0
adaptive,0.7566909975669099,0.6156004489337823,0.7362923640295904,0.6483305966064586,0.6052836052836053,24.950387599999885,60.70653917274911,15.496350364963504,0.0,0.9878345498783455
