method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.685997171145686,0.6311594258035209,0.6959987961716998,0.6346567476849584,0.6520066029230422,1.7851002000006702,0.8416314002832014,300.0,0.0,0.0
adaptive,0.686940122583687,0.628861740914565,0.6967335879670278,0.6328964961004082,0.6458074254647641,9.746361499999693,4.5951727958508695,135.38708156529938,0.10513908533710514,1.0
