method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.6779448621553885,0.5790832738726606,0.6895585218986179,0.5641586243901657,0.6335216105880608,1.3915475000003426,0.8718969298247761,200.0,0.0,0.0
adaptive,0.6779448621553885,0.5790832738726606,0.6895585218986179,0.5641586243901657,0.6335216105880608,5.699354200000016,3.5710239348371027,101.28320802005013,0.0,1.0
