method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.6885964912280702,0.5989235347088366,0.7034419478655479,0.5892224639589346,0.6470722390839178,2.1501539000000776,1.3472142230576927,400.0,0.0,0.0
adaptive,0.7174185463659147,0.6217820257199611,0.732161574289913,0.609458522895005,0.6669129421321954,4.742779399999563,2.971666290726543,72.68922305764411,0.6390977443609023,1.0
