method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.8004201680672269,0.7218377653521317,0.7852006513358448,0.7752711048074934,0.7014705882352941,75.99213820000023,159.64734915966432,47.80672268907563,0.0,0.0
adaptive,0.8004201680672269,0.7218377653521317,0.7852006513358448,0.7752711048074934,0.7014705882352941,54.28621269999985,114.04666533613414,31.968487394957982,0.023109243697478993,0.9913978494623656
