method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.8081248950814168,0.793629867480603,0.8104130355216976,0.7743228008612079,0.8328030892164722,5.6723822000003565,0.47611064294110766,300.0,0.0,0.0
adaptive,0.8079570253483297,0.7933354758160499,0.8102934836294546,0.7740236373428743,0.8328337331805084,55.08052090000001,4.623176170891389,140.3322142017794,0.07352694309216048,1.0
