method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.6737388024516737,0.6251046371400498,0.6845047317673281,0.63031733292163,0.6579038693909399,1.4559533999999985,0.6864466760961804,200.0,0.0,0.0
adaptive,0.6737388024516737,0.6251046371400498,0.6845047317673281,0.63031733292163,0.6579038693909399,7.462794900000517,3.5185265912307955,101.28760018859029,0.0,1.0
