method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.7722772277227723,0.7467446583882715,0.7756694954999138,0.7316233306889816,0.7982319226482476,1.142980599999646,0.5388876001884234,100.0,0.0,0.0
adaptive,0.7722772277227723,0.7467446583882715,0.7756694954999138,0.7316233306889816,0.7982319226482476,3.867591000000175,1.823475247524835,51.33851956624234,0.0,1.0
