method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.757589186793707,0.4074528974987401,0.8053761481245638,0.4082798478397855,0.48858870609218535,25.37745839999934,2.81159521382665,400.0,0.0,0.0
adaptive,0.8288278307112785,0.44085476077815555,0.8605262559192253,0.4377857822278939,0.5039633755515414,30.88654580000002,3.4219527808553094,55.72933746953246,0.7284511411477953,1.0
