method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.7727487034417727,0.7442369628613171,0.7773260407263108,0.7326859408693744,0.7923645482159004,2.830014900000606,1.334283309759833,595.0,0.0,0.0
adaptive,0.7727487034417727,0.7442369628613171,0.7773260407263108,0.7326859408693744,0.7923645482159004,21.740667900000517,10.250197029703214,298.3894389438944,0.0,1.0
