method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.8088235294117647,0.7525464589510246,0.803121447382703,0.7710451254296788,0.7404411764705883,80.81142589999945,169.77190315125935,49.71008403361345,0.0,0.0
adaptive,0.8088235294117647,0.7525464589510246,0.803121447382703,0.7710451254296788,0.7404411764705883,57.87918679999984,121.59493025210051,34.285714285714285,0.01680672268907563,0.9829059829059829
