method,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,total_sec,ms_per_sample,avg_subgraphs_used,direct_route_ratio,early_stop_ratio
baseline,0.8030048682222595,0.7895496347393202,0.804221384076108,0.7728185462445912,0.8266975476809098,5.401297800000066,0.4533572100050416,200.0,0.0,0.0
adaptive,0.8030048682222595,0.7895496347393202,0.804221384076108,0.7728185462445912,0.8266975476809098,34.01676959999986,2.8551930166190918,98.64050696659392,0.026019808628504282,1.0
